Id,Sex,AvgRank,AvgTime,YearsSinceLast,YearsOfParticipation,LatestAge
21638,0,3388.0,19962.0,4,1,39
461,1,1701.5,16167.0,2,2,41
28799,0,548.0,13627.0,1,1,40
18666,1,997.0,14116.0,5,1,36
26042,1,710.0,14388.0,2,1,40
7779,1,2227.0,21312.0,10,1,22
13908,1,537.0,13519.0,7,1,35
26593,1,3467.0,23106.0,2,1,35
5237,0,606.0,14607.0,12,1,18
11120,0,2318.0,20371.0,7,2,40
17483,0,2237.0,16844.0,5,1,26
5246,0,426.0,13940.0,12,1,49
8552,1,2581.5,20339.5,2,2,58
27058,1,1797.0,16874.0,2,1,35
21396,0,2036.0,16445.0,4,1,21
3576,1,115.0,11868.0,13,1,32
29607,1,1099.0,15114.0,1,1,50
21313,1,2080.0,16521.0,4,1,35
17032,0,515.5,13685.5,2,2,36
29993,1,910.0,14537.0,1,1,30
4743,1,564.0,14417.0,12,1,37
28577,0,2741.0,25141.0,1,1,25
27588,0,921.0,14915.0,2,1,34
27489,0,2350.0,18175.0,2,1,25
8340,1,443.5,13386.0,8,2,38
7025,1,197.0,12623.0,11,1,36
17921,1,3536.0,24431.0,5,1,58
16505,1,217.0,12672.0,6,1,25
29726,0,2616.0,22101.0,1,1,30
26557,1,3092.0,20614.0,2,1,50
12932,0,1203.0,15575.0,8,1,46
9739,1,132.0,12406.0,9,1,35
17998,1,775.0,13724.0,5,1,26
27924,1,2996.0,20275.0,2,1,41
17977,1,1491.0,15211.0,5,1,39
30317,0,2558.0,21341.0,1,1,25
11839,1,226.0,12463.0,8,1,36
20371,0,1047.33333333,14871.3333333,1,3,40
29158,0,2021.0,17835.0,1,1,30
8604,1,758.0,14540.0,10,1,30
11992,0,800.0,14317.0,8,1,33
15293,1,1140.0,15224.0,7,1,39
27976,0,3532.0,24499.0,2,1,28
28043,0,816.0,14663.0,2,1,36
24899,1,223.0,12755.0,2,1,35
15108,1,964.0,14759.0,7,1,39
202,1,269.0,12979.0,2,1,42
526,1,1105.0,15540.0,6,1,32
9666,0,2499.0,25286.0,9,1,30
14902,1,1884.0,17261.0,7,1,23
13112,1,1431.0,16164.0,8,1,22
1785,1,851.5,14250.3333333,1,6,35
4847,1,84.0,11850.0,12,1,34
7072,1,1053.0,16329.0,11,1,33
15732,1,906.0,15028.0,6,1,47
8109,0,1426.0,16877.0,10,1,36
13878,0,2165.0,18297.0,7,1,35
4408,1,566.0,14353.0,13,1,39
15321,1,1346.0,15755.0,7,1,32
29029,0,2571.0,21557.0,1,1,30
2618,1,667.5,14021.0,5,4,51
14338,1,571.0,13619.0,7,1,18
11870,0,1531.0,16507.0,6,2,55
27673,0,2743.5,20298.0,1,2,31
3263,1,171.0,12339.0,13,1,56
15855,0,1805.0,17299.0,6,1,31
29815,1,514.0,13500.0,1,1,35
4110,1,718.0,15133.0,13,1,22
6205,0,550.0,14247.0,11,1,41
26280,1,1212.0,15597.0,2,1,43
3662,1,1036.0,16741.0,13,1,26
6045,1,759.0,15093.0,11,1,46
30032,0,2452.0,20255.0,1,1,45
2385,1,1014.0,14862.0,1,1,40
26119,1,1880.0,17081.0,2,1,35
17745,1,697.0,13562.0,5,1,37
17654,1,1095.0,14785.0,2,3,53
13090,0,2560.0,21985.0,8,1,29
27616,1,2671.0,19257.0,2,1,49
20765,0,2857.0,18273.0,4,1,39
5741,1,4.0,8630.0,12,1,21
29754,1,115.0,11943.0,1,1,45
7552,0,977.0,15251.3333333,2,3,27
22479,1,339.0,12741.0,4,1,34
13447,1,2402.0,19604.0,7,1,32
10862,0,1709.0,18056.0,9,1,40
10853,1,594.0,14404.0,9,1,45
20459,1,766.0,13955.0,4,1,32
14941,0,1977.0,17519.0,7,1,47
16327,1,160.0,12377.0,6,1,36
9020,0,669.0,14293.0,10,1,44
3417,1,1299.0,19199.0,13,1,42
28835,0,1943.0,17598.0,1,1,25
27929,1,790.0,14592.0,2,1,40
10802,1,2250.0,21291.0,9,1,36
14939,1,473.0,13279.0,7,1,35
16767,1,172.0,12443.0,6,1,29
21745,0,1590.0,15599.0,4,1,46
8268,1,2152.0,20692.0,10,1,31
27483,1,1971.0,17273.0,2,1,46
11876,0,1992.0,17981.0,8,1,26
9115,0,49.0,10749.0,10,1,40
22218,1,1538.0,15521.0,4,1,49
19324,0,3371.0,21332.0,5,1,38
3151,0,1402.0,21435.0,13,1,29
1854,1,1818.0,16901.0,2,1,39
13861,0,1799.0,17057.0,7,1,24
9813,0,1197.0,16386.0,9,1,35
19169,1,3269.0,20502.0,5,1,38
7863,1,209.0,12439.0,10,1,47
11249,1,970.0,14885.0,8,1,37
26384,1,3006.0,20306.0,2,1,29
15910,0,2449.0,19688.0,6,1,26
7962,1,197.0,12405.0,10,1,50
5755,1,832.0,15579.0,12,1,29
30376,0,2747.0,25423.0,1,1,45
6318,0,1497.5,16269.0,4,2,35
6962,1,541.0,14232.0,11,1,42
5061,0,1227.0,17427.0,11,2,27
17980,1,2013.0,16338.0,5,1,20
22437,0,3266.0,19549.0,4,1,51
21190,1,1449.0,15357.0,4,1,38
19641,0,3011.0,19097.0,5,1,32
28690,1,44.0,10959.0,1,1,30
22779,1,835.0,14122.0,4,1,30
7326,1,1664.0,17769.0,10,1,45
17523,1,647.0,13453.0,5,1,47
7780,1,1794.5,17756.0,6,2,43
13824,0,1291.0,15624.0,7,1,41
15272,1,2103.0,18033.0,7,1,39
26979,0,342.0,13289.0,2,1,31
2293,0,1044.0,15210.5,2,2,27
12817,0,1071.0,15188.0,8,1,20
29864,1,1000.0,14826.0,1,1,20
21125,1,1627.0,15659.0,4,1,45
4984,0,378.0,13808.0,12,1,33
9606,0,1209.0,16436.0,9,1,33
28403,1,1219.0,15618.0,2,1,37
5517,0,1143.33333333,16396.3333333,10,3,45
22019,1,777.666666667,14223.3333333,1,3,42
4069,0,245.0,12963.0,13,1,32
28868,1,2513.0,20814.0,1,1,45
19691,1,41.0,10544.0,5,1,32
26764,0,1793.0,16867.0,2,1,27
11580,1,1758.0,17250.0,8,1,33
21499,1,2308.0,17010.0,4,1,45
17412,0,773.333333333,14155.6666667,4,3,37
8356,1,1034.0,15533.0,10,1,15
18956,0,1374.0,14983.0,5,1,35
16820,0,1178.0,15754.0,6,1,27
29977,0,1042.0,14959.0,1,1,40
11200,1,89.0,11438.0,8,1,26
28706,1,1520.0,16211.0,1,1,30
10037,1,830.0,15280.0,9,1,27
15152,0,1922.0,17389.0,7,1,52
5508,1,748.0,15206.0,12,1,24
4468,0,1595.0,20128.0,12,1,35
19602,1,370.0,12532.0,5,1,24
4852,1,1405.0,18359.0,12,1,29
17133,1,1583.0,16717.0,6,1,26
14301,0,1720.0,16802.0,7,1,37
7727,0,1255.0,15916.0,8,2,29
10737,1,1539.0,17456.0,9,1,34
18693,0,1800.0,15869.0,5,1,36
762,1,1005.0,15184.2222222,1,9,47
8958,0,1045.0,15557.0,10,1,46
5179,0,1522.0,19295.0,12,1,35
30311,1,1908.0,17460.0,1,1,30
12347,0,333.0,12885.5,7,2,43
17320,1,861.0,14897.0,6,1,43
8274,1,952.0,15253.0,10,1,27
10007,1,1042.0,15920.0,9,1,60
17875,1,783.0,13739.0,5,1,42
16384,0,1475.0,16447.0,6,1,39
8050,0,1405.0,16809.0,10,1,35
26343,1,1193.0,15570.0,2,1,42
5369,0,1643.0,20552.0,12,1,50
21348,0,824.0,14100.0,4,1,34
14884,1,745.0,14087.0,7,1,34
19297,1,816.0,14022.0,1,2,35
12542,1,1401.0,16086.0,8,1,41
19173,1,977.0,14083.0,5,1,42
30111,1,1555.0,16286.0,1,1,60
3920,1,193.5,12683.0,9,2,42
19933,1,29.0,10211.0,5,1,39
5728,1,1662.0,20833.0,12,1,32
6419,1,808.0,15294.0,11,1,44
27955,1,2643.0,19176.0,2,1,33
13575,1,2704.0,22580.0,7,1,27
6157,1,1269.0,17326.0,11,1,29
3095,0,878.666666667,15744.6666667,11,3,39
5720,1,1559.0,19725.0,12,1,41
18088,0,2786.0,18284.0,5,1,25
11668,1,43.0,10777.0,8,1,23
6832,0,1071.0,16402.0,11,1,21
16522,1,1356.0,16156.0,6,1,40
7425,0,1134.0,15900.0,10,1,50
27821,0,225.0,12763.0,2,1,32
9253,0,1752.0,18220.0,9,1,52
10457,1,1618.0,17758.0,9,1,39
29179,1,1907.0,17447.0,1,1,15
13233,1,96.0,11406.0,7,1,36
17000,1,2009.0,17886.0,6,1,27
10603,0,2135.0,20386.0,9,1,40
26575,1,2015.0,17352.0,2,1,44
26960,1,3122.0,20802.0,2,1,37
30201,1,189.0,12400.0,1,1,40
12584,1,761.0,14249.0,8,1,28
14135,0,2645.0,21646.0,7,1,24
4945,1,814.0,15510.0,12,1,37
601,0,958.0,14994.0,2,1,24
30108,1,481.0,13414.0,1,1,45
28341,1,1507.0,16278.0,2,1,41
17037,0,698.0,14329.0,6,1,32
16855,1,184.0,12496.0,6,1,53
21846,1,713.0,13835.0,4,1,60
16296,0,2484.0,19877.0,6,1,31
20072,1,270.25,12604.0,1,4,38
3239,1,1201.0,17873.0,13,1,66
19555,1,3321.5,20139.5,4,2,46
10675,0,1722.0,18120.0,9,1,37
27547,1,1216.0,15612.0,2,1,40
29539,1,1142.0,15244.0,1,1,35
11769,1,2366.5,19571.0,6,2,40
8206,1,2120.0,20417.0,10,1,73
9363,1,1247.0,16545.0,9,1,42
14153,1,1123.0,15181.0,7,1,29
15828,1,1166.0,15721.0,6,1,43
12112,0,182.0,12218.0,8,1,30
8155,1,725.0,14454.0,10,1,25
7188,0,691.0,14794.0,11,1,31
796,0,908.0,14532.0,1,1,25
2256,0,2155.0,16686.0,4,1,28
4083,0,1287.0,19012.0,13,1,38
20514,1,1022.0,14481.0,4,1,32
16586,1,1728.0,17099.0,6,1,36
18289,0,1127.0,14377.0,5,1,24
10610,0,1046.0,15938.0,9,1,25
28408,0,2835.0,19751.0,2,1,32
18576,1,3386.0,21444.0,5,1,29
7635,0,2009.0,19719.0,10,1,40
11014,0,2474.0,24087.0,9,1,25
2554,1,1180.0,15334.0,7,1,25
15582,0,1254.0,15924.0,6,1,31
28856,1,2411.0,19914.0,1,1,50
8365,1,1416.0,16833.0,10,1,43
12418,1,871.0,14527.0,8,1,40
4671,1,719.5,15047.5,11,2,43
10334,1,343.0,13215.5,2,2,35
20274,1,3400.0,20032.0,4,1,51
10561,1,1397.0,17007.0,9,1,31
26260,1,1898.0,17121.0,2,1,40
27072,1,3037.0,20421.0,2,1,29
13484,1,632.0,13788.0,7,1,38
22896,1,1825.0,16034.0,4,1,36
6228,1,44.0,10834.0,10,2,34
18945,1,2316.0,17000.0,5,1,59
6870,1,1513.0,19087.0,11,1,52
6147,0,308.0,13255.0,11,1,45
15252,1,3035.33333333,23762.0,5,3,78
22489,0,3830.0,22870.0,4,1,45
10573,1,284.0,13271.0,9,1,40
11032,1,1857.0,18812.0,9,1,26
21831,0,3850.0,23014.0,4,1,33
322,1,1374.5,15371.75,1,4,30
30202,1,571.0,13712.0,1,1,40
30328,0,2626.0,22252.0,1,1,35
8501,1,851.0,14899.0,10,1,52
12285,0,2005.0,18028.0,8,1,50
6911,1,1111.0,16579.0,11,1,41
6416,1,1344.0,17246.5,9,2,42
4957,0,1486.0,18968.0,12,1,38
17154,1,1045.0,15383.0,6,1,45
11096,0,2329.0,22074.0,9,1,25
20857,0,3741.0,22088.0,4,1,51
16156,1,546.0,13968.0,6,1,46
28943,1,2327.0,19443.0,1,1,35
27451,1,1465.0,16176.0,2,1,46
15153,1,1893.0,17293.0,7,1,24
16933,1,1909.0,17611.0,6,1,59
6295,1,330.0,13362.0,11,1,38
15265,0,1035.0,14961.0,7,1,34
16797,1,204.0,12245.5,5,2,34
26944,1,1333.0,15941.0,2,1,61
22081,1,1113.0,14702.0,4,1,21
30366,0,2659.0,22692.0,1,1,30
9458,1,1444.0,17117.0,9,1,47
27809,0,2275.0,17988.0,2,1,31
13509,1,27.0,10494.0,7,1,44
8243,1,987.0,15179.5,7,2,39
26104,0,3192.0,21205.0,2,1,43
28921,1,1950.0,17616.0,1,1,15
28210,0,3019.0,20355.0,2,1,48
16965,1,1040.0,15378.0,6,1,37
5764,0,177.5,12637.0,11,2,35
20251,0,2638.0,17796.0,4,1,28
16664,0,325.0,13191.0,6,1,43
18570,1,64.0,10947.0,5,1,38
30164,1,2564.0,21451.0,1,1,60
27757,1,1979.0,17282.0,2,1,39
29376,1,768.0,14205.0,1,1,35
26219,1,1799.0,16879.0,2,1,73
5855,1,415.0,13662.5,10,2,30
6001,0,1693.0,22417.0,11,1,54
22123,1,3411.0,20102.0,4,1,36
21752,1,2183.0,16744.0,4,1,37
3152,0,1368.5,17456.5,10,2,35
5072,1,1043.0,16495.0,12,1,46
29787,1,149.0,12188.0,1,1,35
22350,1,2904.0,18408.0,4,1,27
22525,0,665.333333333,13965.3333333,1,3,30
7086,1,54.0,11280.0,11,1,35
13601,0,1269.0,15564.0,7,1,31
27589,1,1627.0,16358.0,1,2,35
26324,0,1887.0,17095.0,2,1,25
17744,0,2311.0,16988.0,5,1,25
15865,1,586.0,13782.0,4,2,32
20611,0,959.0,14362.0,4,1,40
8394,1,1725.0,17999.0,10,1,18
13170,0,2333.0,19693.0,8,1,51
19547,1,50.0,10703.0,5,1,19
3526,1,408.0,13703.0,13,1,41
11360,1,879.4,14214.6,4,5,45
4147,1,816.0,15943.0,12,2,35
14050,1,1282.0,15594.0,7,1,49
11893,1,187.0,12246.0,8,1,29
20542,1,742.0,13885.0,4,1,33
6405,0,1010.0,16148.0,11,1,24
26194,1,435.5,13458.5,1,2,48
8994,1,1827.0,18648.0,10,1,46
21256,0,1242.0,14987.0,4,1,35
15555,1,2070.0,18076.0,6,1,31
26680,0,3113.0,20750.0,2,1,28
29226,0,582.0,13752.0,1,1,25
10723,1,401.2,13265.4,5,5,36
22444,1,2735.0,18020.0,4,1,40
195,1,2359.66666667,18465.3333333,1,3,58
22708,1,3472.0,20378.0,4,1,26
6284,1,1723.0,23665.0,11,1,43
11044,1,789.0,15163.0,9,1,43
13965,1,943.0,14684.0,7,1,29
27804,1,3160.0,21010.0,2,1,41
6661,0,1519.0,19141.0,11,1,37
6418,1,1921.0,20691.0,9,2,42
22568,1,1854.0,16078.0,4,1,37
10697,1,50.0,11592.0,9,1,30
16509,1,2457.0,19748.0,6,1,28
14220,1,1565.0,16417.0,7,1,38
5039,0,647.0,14781.0,12,1,28
22873,1,2337.0,17073.0,4,1,39
8190,1,1640.0,17679.0,10,1,60
5775,1,94.0,11984.0,12,1,19
13729,1,923.0,14597.0,7,1,51
20430,1,883.0,14219.0,4,1,46
29457,1,1779.0,16996.0,1,1,35
6671,0,1707.0,23501.0,11,1,24
17001,1,1188.2,15319.6,1,5,40
12841,0,2340.0,19726.0,8,1,34
6665,0,1718.0,23639.0,11,1,53
11469,0,2152.0,18722.0,8,1,44
22550,1,2547.0,17549.0,4,1,52
7756,0,377.0,13239.0,10,1,30
12035,1,1958.33333333,17990.3333333,2,3,48
8498,0,1107.0,15811.0,10,1,37
7755,1,762.0,14548.0,10,1,40
11187,1,66.0,11115.0,8,1,20
30028,0,1182.0,15334.0,1,1,45
28113,1,825.0,14692.0,2,1,30
4460,1,773.0,15283.0,12,1,37
12597,0,1350.0,15988.0,8,1,35
6488,1,506.0,14061.0,9,2,36
9152,1,1747.66666667,17831.6666667,8,3,56
13020,1,13.0,9865.0,8,1,22
12826,1,1580.0,16637.0,8,1,47
22183,1,1624.0,15656.0,4,1,56
13010,0,1456.0,16229.0,8,1,29
9227,0,255.0,13145.0,9,1,34
5901,0,974.0,16009.0,11,1,40
3350,1,140.888888889,11936.7777778,4,9,50
20353,1,1689.0,15779.0,4,1,27
21581,0,3856.0,23054.0,4,1,35
15198,0,1733.0,16828.0,7,1,30
8659,1,1394.0,16776.0,10,1,27
28812,1,1490.0,16150.0,1,1,55
4240,1,605.5,14649.5,12,2,36
22030,1,30.0,10453.0,4,1,46
10982,1,1406.0,17026.0,9,1,28
18452,1,3282.0,20632.0,5,1,39
19587,1,773.0,13721.0,5,1,29
11284,0,2523.0,21483.0,8,1,49
5003,1,364.0,13759.0,12,1,32
21808,0,860.0,14161.0,4,1,38
14956,1,2307.0,19090.0,7,1,64
19147,0,1540.0,15301.0,5,1,46
6218,0,1008.0,16141.0,11,1,41
17988,1,833.0,13846.0,5,1,30
18047,1,559.0,13191.0,5,1,25
27513,0,3299.0,21795.0,2,1,35
10446,0,1548.0,17485.0,9,1,43
29721,1,1125.0,15200.0,1,1,45
7801,1,2072.0,20095.0,10,1,37
29990,1,1805.0,17084.0,1,1,30
16342,1,2866.0,24922.0,6,1,43
6613,1,255.0,12945.0,11,1,36
3591,1,1120.0,17316.0,13,1,23
5457,0,894.0,15820.0,12,1,39
2939,1,399.0,13208.5,1,2,43
18725,0,2537.0,17591.0,5,1,55
19605,0,2378.0,17131.0,5,1,48
6084,0,1245.0,17208.0,11,1,31
14510,1,192.0,12310.0,7,1,46
29101,1,530.0,13570.0,1,1,35
1953,1,1920.0,16121.0,5,1,46
27236,1,850.0,14763.0,2,1,23
14320,1,1058.0,15032.0,7,1,61
6379,1,1598.0,20164.0,11,1,37
14033,1,2235.0,18699.0,7,1,46
1071,1,2637.66666667,18802.6666667,1,3,53
4980,1,63.5,11493.5,11,2,47
22518,1,199.0,12126.0,4,1,27
7269,1,100.0,11893.5,9,2,42
11353,0,744.0,14204.0,8,1,29
29338,0,355.0,13073.0,1,1,40
11667,1,2086.0,18391.0,8,1,56
26736,0,278.0,13000.0,2,1,40
21251,1,626.0,13671.0,4,1,33
27581,1,3162.0,21034.0,2,1,39
13083,1,2375.0,19961.0,8,1,46
14069,0,1659.0,16657.0,7,1,16
22027,0,1522.0,15499.0,4,1,43
27703,1,1611.0,16373.5,1,2,25
7392,1,713.5,14265.5,8,2,48
19917,1,1973.0,16256.0,5,1,37
9846,1,1787.0,18421.0,9,1,37
26957,1,1906.0,17134.0,2,1,38
21377,1,2973.0,18593.0,4,1,22
20332,1,204.0,12149.0,4,1,25
10917,0,1028.0,15898.0,9,1,35
16166,0,944.0,15126.0,6,1,36
10260,1,1029.5,15323.0,4,2,30
26978,0,2683.0,19277.0,2,1,27
22618,1,1986.0,16346.0,4,1,49
19803,1,1393.0,15021.0,5,1,26
8495,0,1898.0,19035.0,10,1,43
5354,0,1638.0,20505.0,12,1,43
19642,1,3007.0,19070.0,5,1,43
18237,1,850.0,13878.0,5,1,53
22744,1,349.0,12793.0,4,1,44
11968,1,30.0,10543.0,8,1,43
21358,0,2575.0,17620.0,4,1,23
13548,1,2179.0,18394.0,7,1,38
15221,1,1834.0,17121.0,7,1,35
3703,0,467.0,13959.0,13,1,41
21379,1,3390.0,19973.0,4,1,22
6961,1,943.0,15858.0,11,1,25
15645,0,2421.0,19534.0,6,1,51
20101,1,2703.0,18061.0,5,1,60
4723,0,1809.75,18639.0,7,4,42
13449,1,288.5,12864.0,2,2,43
26477,1,3015.0,20343.0,2,1,31
30036,0,2669.0,22813.0,1,1,30
27182,0,426.0,13578.0,2,1,33
18677,1,2065.5,16526.5,4,2,39
5348,1,263.0,13312.0,12,1,54
7162,1,1459.0,18568.0,11,1,46
8224,0,2339.0,22567.0,10,1,31
8589,1,132.0,11922.0,10,1,43
12691,0,1607.0,16734.0,8,1,39
4535,1,1663.0,20841.0,12,1,54
29615,0,634.0,13884.0,1,1,25
22117,0,646.0,13710.0,4,1,46
11865,1,2034.0,18164.0,8,1,36
14468,1,2243.0,18745.0,7,1,37
28639,1,2614.0,22081.0,1,1,50
18653,1,826.0,13830.0,5,1,52
14334,0,1742.0,16863.0,7,1,46
25829,1,998.0,14823.0,1,1,50
14625,1,2603.0,21099.0,7,1,35
22804,1,3445.0,20269.0,4,1,61
12924,1,1826.0,17451.0,8,1,43
14761,1,906.0,14546.0,7,1,47
8539,1,1372.0,16723.0,10,1,45
15786,1,849.0,14805.0,2,2,46
26895,0,1187.0,15554.0,2,1,35
5501,1,558.0,14407.0,12,1,39
15711,1,707.5,13970.5,5,2,39
28396,1,412.0,13542.0,2,1,51
7343,1,2015.0,19773.0,10,1,39
15097,1,1027.0,14946.0,7,1,37
23274,1,1449.0,16146.0,2,1,33
11251,1,1871.0,17147.5,2,2,38
14141,1,1454.0,16091.0,7,1,40
8913,0,1287.0,16405.0,10,1,56
9006,1,2087.0,20187.0,10,1,59
22244,1,2368.0,17162.0,4,1,29
12902,1,100.0,11513.0,8,1,51
18978,0,1906.0,16101.0,5,1,39
28554,1,1197.0,15492.0,1,2,66
22160,1,3828.0,22839.0,4,1,32
15662,1,1254.5,14972.0,4,2,26
3431,0,1358.0,20273.0,13,1,26
8298,0,1055.0,15586.0,10,1,33
9469,1,1418.0,17055.0,9,1,39
15091,1,2573.0,20806.0,7,1,39
30390,1,959.0,14676.0,1,1,30
2514,1,2111.0,17406.0,1,2,60
9605,0,748.0,14987.0,9,1,40
15348,1,502.0,13847.0,6,1,31
3694,1,91.0,11653.0,13,1,39
3442,0,1349.0,20079.0,13,1,52
17048,1,2474.0,19827.0,6,1,56
4523,1,440.0,13978.0,12,1,24
16082,1,1233.0,15862.0,6,1,48
27198,1,2678.0,19264.0,2,1,37
11737,0,1141.0,15383.0,8,1,47
11177,1,411.0,13227.0,8,1,39
13284,0,1752.0,16891.0,7,1,25
30069,0,1501.0,16175.0,1,1,30
24624,1,2066.0,17981.0,1,1,55
8184,1,1832.0,18676.0,10,1,40
17099,0,594.0,14085.0,6,1,34
10666,0,1867.0,18842.0,9,1,25
29147,0,281.0,12816.0,1,1,35
20707,1,297.0,12547.0,4,1,22
10791,0,720.0,14887.0,9,1,28
8333,1,616.0,14108.0,10,1,54
16271,0,191.0,12539.0,6,1,48
28098,0,1554.0,16356.0,2,1,37
13825,1,159.0,12049.0,7,1,21
9524,1,1736.0,18154.0,9,1,36
27668,0,2689.0,19301.0,2,1,37
11470,0,1548.0,16525.0,8,1,34
27206,1,25.0,10736.0,2,1,25
11289,0,1413.0,16112.0,8,1,36
5867,0,1779.0,25601.0,12,1,40
29770,1,2385.0,19744.0,1,1,40
15873,0,684.0,14295.0,6,1,47
20762,1,3215.0,19349.0,4,1,35
3144,1,1035.0,16737.0,13,1,33
18234,1,1358.0,14942.0,5,1,27
7446,0,942.0,15232.0,10,1,51
4330,1,359.0,13495.0,13,1,29
14255,0,114.0,11638.0,7,1,39
14997,0,1003.0,14885.0,7,1,27
5289,0,743.0,15197.0,12,1,54
28087,1,290.0,13050.0,2,1,29
26440,0,959.0,15000.0,2,1,22
12316,0,2422.0,20418.0,8,1,31
6800,1,658.0,14657.0,11,1,55
1666,1,1894.0,16872.0,1,4,41
3932,1,1106.0,17194.0,13,1,36
29579,1,894.0,14498.0,1,1,25
4634,1,727.0,15143.0,12,1,65
6513,0,1248.0,17221.0,11,1,25
11152,0,2566.0,22081.0,8,1,43
15113,1,379.0,13035.0,7,1,35
13892,1,1923.0,17390.0,7,1,31
21557,0,3565.0,20865.0,4,1,40
8890,1,700.0,14376.0,10,1,53
13199,1,910.5,14623.5,7,2,47
8843,1,508.0,13736.0,10,1,47
26899,0,2714.0,19370.0,2,1,35
14044,1,107.0,11562.0,7,1,43
27781,1,1364.0,15987.0,2,1,41
7837,1,1521.0,17228.0,10,1,35
18916,1,36.0,10370.0,5,1,43
4386,0,1789.0,18955.0,8,2,48
6285,1,202.0,12689.0,11,1,48
27174,0,1968.0,17265.0,2,1,31
7573,0,2136.0,20507.0,10,1,41
18806,1,2571.0,17668.0,5,1,49
15239,0,2451.0,19868.0,7,1,24
3050,1,151.0,12144.0,13,1,36
22422,1,513.0,13370.0,4,1,27
6176,1,920.666666667,15094.0,8,3,40
3019,1,344.0,13421.0,13,1,30
30403,0,2242.0,19010.0,1,1,40
22156,1,359.0,12873.0,4,1,36
18703,1,1678.0,15621.0,5,1,36
6632,0,1090.0,16473.0,11,1,41
27735,1,3343.0,22058.0,2,1,33
7935,0,379.0,13256.0,10,1,23
221,0,2755.0,24431.0,7,1,53
10879,0,2318.0,21942.0,9,1,43
10411,1,979.0,15735.0,9,1,31
10747,0,114.0,12307.0,9,1,29
6449,1,266.0,12995.0,11,1,30
11313,1,1873.0,17590.0,8,1,30
3548,1,697.0,14994.0,13,1,64
8850,0,1455.0,16986.0,10,1,31
13938,0,2596.0,21037.0,7,1,33
13727,0,2217.0,18559.0,7,1,30
8731,1,338.0,13169.0,6,2,34
5759,1,1416.0,18471.0,12,1,36
27953,0,786.0,14568.0,2,1,38
4055,1,1401.0,21309.0,13,1,62
7204,1,1450.0,18501.0,11,1,47
2332,0,1274.0,15790.0,2,1,45
8612,0,2077.0,20139.0,10,1,30
9376,0,2424.0,23304.0,9,1,27
26333,1,483.0,13750.0,2,1,29
8986,0,2414.0,24055.0,10,1,43
21129,0,3002.0,18677.0,4,1,35
12162,1,2140.0,18650.0,8,1,44
12380,0,2314.0,19609.0,8,1,22
12040,1,123.0,11734.0,8,1,40
9604,1,1628.0,17784.0,9,1,45
17312,1,2607.0,20638.0,6,1,42
6895,1,387.0,13593.0,11,1,53
10641,1,918.0,15140.0,2,2,44
21890,0,2899.0,18385.0,4,1,30
8720,1,116.5,11720.0,8,2,40
8021,0,2384.0,23317.0,10,1,47
27439,0,1718.0,16704.0,2,1,44
13453,1,2222.0,18606.0,7,1,28
4080,0,748.0,15268.0,13,1,40
4544,1,1167.0,17070.0,12,1,43
26963,0,2586.0,18965.0,2,1,21
27853,0,1781.0,16846.0,2,1,39
13069,1,648.0,13919.0,8,1,32
14165,1,198.0,12354.0,7,1,53
27714,1,2639.0,19166.0,2,1,47
22311,1,1579.0,15581.0,4,1,49
19805,1,572.0,13234.0,5,1,34
7570,0,1216.0,16078.3333333,8,3,29
5777,1,44.0,11139.0,12,1,39
21730,1,1073.0,14623.0,4,1,44
11143,1,278.0,13247.0,9,1,48
14751,0,2202.0,18483.0,7,1,44
5812,1,1595.5,18340.5,9,2,56
14699,1,2084.0,17964.0,7,1,45
9726,0,1759.0,18258.0,9,1,27
12489,0,2592.0,22764.0,8,1,38
7931,1,1892.0,18990.0,10,1,42
6452,1,1532.0,19290.0,11,1,28
729,1,1209.5,15213.5,2,2,46
7036,0,490.0,14072.0,11,1,41
10857,0,1794.0,18451.0,9,1,37
12114,1,712.0,14143.0,8,1,35
30289,1,2691.0,23247.0,1,1,40
5677,1,1215.5,16657.5,10,2,42
12475,1,641.0,13909.0,8,1,47
18621,1,1147.0,14428.0,5,1,39
18119,1,2823.0,18381.0,5,1,25
19554,1,1810.0,15889.0,5,1,41
3712,0,493.0,14082.0,13,1,42
12002,1,533.0,13647.0,8,1,37
15586,1,1385.0,16236.0,6,1,25
29573,0,2687.0,23218.0,1,1,45
16258,0,997.0,15284.0,6,1,34
20028,1,3077.0,19395.0,5,1,58
17522,1,204.0,11914.0,5,1,29
13608,1,326.0,13011.5,6,2,49
22167,1,991.0,14425.0,4,1,42
4352,0,294.0,13179.0,13,1,39
8286,1,466.0,13591.0,10,1,55
30106,1,2259.0,19104.0,1,1,75
7348,1,1736.0,18053.0,10,1,54
20059,0,743.0,13669.0,5,1,37
17034,1,848.0,14855.0,6,1,52
28379,1,676.0,14127.5,1,2,35
14115,1,233.0,12460.0,7,1,42
10450,1,870.0,15410.0,9,1,42
20428,1,3645.0,21324.0,4,1,48
22558,1,512.0,13359.0,4,1,29
17573,1,2543.0,17609.0,5,1,37
14200,1,2330.0,19195.0,7,1,23
8161,1,72.0,11312.0,10,1,32
11512,0,2282.0,19430.0,8,1,38
17331,0,1519.0,16550.0,6,1,32
9700,0,556.0,14293.0,9,1,46
11145,1,869.0,15409.0,9,1,38
1175,1,205.333333333,12396.0,2,3,45
22286,1,674.0,13749.0,4,1,33
